UserId, DeviceId, SessionId, Key, DownTime, UpTime, Pressure, FingerArea, RawX, RawY, gravityX, gravityY, gravityZ, Hands, PasswordType, Repetition
500, JWR66Y, 0, k, 2987329, 2987433, 0.08640000224113464, 0.32258063554763794, 630.625, 943.03033, 0.06015432, 0.09367314, 9.805902, 1, 0, 0
500, JWR66Y, 0, i, 2988195, 2988282, 0.09120000153779984, 0.25806450843811035, 590.0, 844.8485, 0.057161566, 0.09187749, 9.806051, 1, 0, 0
500, JWR66Y, 0, c, 2988590, 2988684, 0.09120000153779984, 0.16129031777381897, 305.0, 1056.9697, 0.056712653, 0.0851438, 9.806051, 1, 0, 0
500, JWR66Y, 0, s, 2988861, 2988945, 0.09600000083446503, 0.19354838132858276, 178.125, 952.7273, 0.06135142, 0.0911293, 9.805902, 1, 0, 0
500, JWR66Y, 0, i, 2989306, 2989402, 0.08640000224113464, 0.22580644488334656, 585.625, 856.9697, 0.051475335, 0.07751228, 9.806201, 1, 0, 0
500, JWR66Y, 0, k, 2989542, 2989646, 0.09120000153779984, 0.22580644488334656, 640.0, 960.6061, 0.03755904, 0.07811083, 9.806201, 1, 0, 0
500, JWR66Y, 0, u, 2989836, 2989941, 0.23040001094341278, 0.7419354915618896, 505.625, 870.30304, 0.045938745, 0.07062895, 9.806201, 1, 0, 0
500, JWR66Y, 0, t, 2990125, 2990225, 0.09120000153779984, 0.25806450843811035, 353.75, 858.1818, 0.053869538, 0.076614454, 9.806201, 1, 0, 0
500, JWR66Y, 0, y, 2990338, 2990419, 0.10080000758171082, 0.25806450843811035, 450.0, 856.36365, 0.05746084, 0.071377136, 9.806201, 1, 0, 0
500, JWR66Y, 0, a, 2990790, 2990852, 0.08640000224113464, 0.25806450843811035, 85.0, 958.1818, 0.06404489, 0.0712275, 9.806051, 1, 0, 0
500, JWR66Y, 0, t, 2991352, 2991449, 0.09600000083446503, 0.25806450843811035, 364.375, 847.27277, 0.05746084, 0.079457566, 9.806051, 1, 0, 0
500, JWR66Y, 0, a, 2991701, 2991787, 0.10560000687837601, 0.25806450843811035, 111.875, 952.1212, 0.06000468, 0.072574235, 9.806051, 1, 0, 0
500, JWR66Y, 0, r, 2991993, 2992087, 0.10080000758171082, 0.25806450843811035, 285.625, 850.30304, 0.04997896, 0.07496844, 9.806201, 1, 0, 0
500, JWR66Y, 0, k, 2992552, 2992604, 0.09600000083446503, 0.25806450843811035, 629.375, 938.7879, 0.05686229, 0.07631518, 9.806051, 1, 0, 0
500, JWR66Y, 0, a, 2993003, 2993079, 0.10080000758171082, 0.22580644488334656, 75.0, 951.5152, 0.06868366, 0.085891984, 9.805902, 1, 0, 0
500, JWR66Y, 0, k, 3001539, 3001625, 0.10080000758171082, 0.25806450843811035, 637.5, 950.9091, 0.13901334, 0.09546879, 9.805154, 1, 0, 1
500, JWR66Y, 0, i, 3001758, 3001837, 0.09600000083446503, 0.25806450843811035, 599.375, 848.48486, 0.14050971, 0.08948329, 9.805154, 1, 0, 1
500, JWR66Y, 0, c, 3002119, 3002223, 0.09600000083446503, 0.25806450843811035, 314.375, 1061.2122, 0.14260463, 0.08334815, 9.805154, 1, 0, 1
500, JWR66Y, 0, s, 3002402, 3002462, 0.1104000061750412, 0.25806450843811035, 166.875, 961.81824, 0.13542204, 0.07915829, 9.805304, 1, 0, 1
500, JWR66Y, 0, i, 3002909, 3002980, 0.10080000758171082, 0.25806450843811035, 590.0, 846.0606, 0.12419921, 0.075417355, 9.805453, 1, 0, 1
500, JWR66Y, 0, k, 3003132, 3003222, 0.09600000083446503, 0.22580644488334656, 635.625, 966.0606, 0.13272856, 0.078410104, 9.805304, 1, 0, 1
500, JWR66Y, 0, u, 3003426, 3003498, 0.09600000083446503, 0.25806450843811035, 517.5, 860.6061, 0.13631986, 0.08245032, 9.805304, 1, 0, 1
500, JWR66Y, 0, t, 3003731, 3003803, 0.10560000687837601, 0.25806450843811035, 340.625, 853.3334, 0.13482349, 0.08140286, 9.805304, 1, 0, 1
500, JWR66Y, 0, y, 3003915, 3003995, 0.10080000758171082, 0.19354838132858276, 460.0, 851.5152, 0.14499883, 0.075417355, 9.805154, 1, 0, 1
500, JWR66Y, 0, a, 3004256, 3004357, 0.1104000061750412, 0.25806450843811035, 106.25, 948.48486, 0.14754269, 0.073023155, 9.805154, 1, 0, 1
500, JWR66Y, 0, t, 3004677, 3004764, 0.10080000758171082, 0.22580644488334656, 363.75, 846.6667, 0.14290391, 0.0815525, 9.805154, 1, 0, 1
500, JWR66Y, 0, a, 3004979, 3005066, 0.10560000687837601, 0.25806450843811035, 86.875, 961.21216, 0.1515829, 0.077213004, 9.805154, 1, 0, 1
500, JWR66Y, 0, r, 3005251, 3005335, 0.1104000061750412, 0.25806450843811035, 288.125, 856.36365, 0.14933833, 0.077811554, 9.805154, 1, 0, 1
500, JWR66Y, 0, k, 3005725, 3005819, 0.10560000687837601, 0.29032257199287415, 629.375, 947.87885, 0.13841479, 0.0796072, 9.805304, 1, 0, 1
500, JWR66Y, 0, a, 3006192, 3006277, 0.10080000758171082, 0.22580644488334656, 90.625, 947.87885, 0.16265608, 0.08379706, 9.804854, 1, 0, 1
500, JWR66Y, 0, k, 3011898, 3011998, 0.10080000758171082, 0.25806450843811035, 628.75, 957.5758, 0.14080898, 0.09008184, 9.805154, 1, 0, 2
500, JWR66Y, 0, i, 3012115, 3012208, 0.09600000083446503, 0.25806450843811035, 603.75, 843.03033, 0.13542204, 0.089782566, 9.805154, 1, 0, 2
500, JWR66Y, 0, c, 3012939, 3013009, 0.10080000758171082, 0.25806450843811035, 323.75, 1041.8182, 0.13931261, 0.08798691, 9.805154, 1, 0, 2
500, JWR66Y, 0, s, 3013229, 3013302, 0.10080000758171082, 0.19354838132858276, 175.0, 945.4546, 0.1539771, 0.0911293, 9.805004, 1, 0, 2
500, JWR66Y, 0, i, 3013814, 3013893, 0.10080000758171082, 0.25806450843811035, 587.5, 853.9394, 0.14634559, 0.08245032, 9.805154, 1, 0, 2
500, JWR66Y, 0, k, 3014041, 3014145, 0.10080000758171082, 0.25806450843811035, 636.875, 957.5758, 0.14963761, 0.08424597, 9.805004, 1, 0, 2
500, JWR66Y, 0, u, 3014363, 3014442, 0.09120000153779984, 0.25806450843811035, 523.125, 853.9394, 0.14784196, 0.08783727, 9.805004, 1, 0, 2
500, JWR66Y, 0, t, 3014646, 3014733, 0.10560000687837601, 0.25806450843811035, 359.375, 856.9697, 0.14514847, 0.087538, 9.805154, 1, 0, 2
500, JWR66Y, 0, y, 3014831, 3014909, 0.10080000758171082, 0.19354838132858276, 447.5, 870.9091, 0.14110826, 0.08933365, 9.805154, 1, 0, 2
500, JWR66Y, 0, a, 3015168, 3015246, 0.10080000758171082, 0.19354838132858276, 71.25, 975.15155, 0.15053543, 0.0923264, 9.805004, 1, 0, 2
500, JWR66Y, 0, t, 3015495, 3015599, 0.10080000758171082, 0.22580644488334656, 349.375, 860.6061, 0.13602059, 0.09023148, 9.805154, 1, 0, 2
500, JWR66Y, 0, a, 3015793, 3015864, 0.10560000687837601, 0.22580644488334656, 89.375, 964.8485, 0.14140753, 0.08604162, 9.805154, 1, 0, 2
500, JWR66Y, 0, r, 3016035, 3016095, 0.11520000547170639, 0.25806450843811035, 295.625, 847.8788, 0.14589667, 0.088136554, 9.805154, 1, 0, 2
500, JWR66Y, 0, k, 3016474, 3016557, 0.10560000687837601, 0.22580644488334656, 622.5, 942.42426, 0.15278, 0.07571663, 9.805154, 1, 0, 2
500, JWR66Y, 0, a, 3017111, 3017172, 0.10560000687837601, 0.25806450843811035, 85.625, 958.7879, 0.14739305, 0.07930793, 9.805154, 1, 0, 2
500, JWR66Y, 0, k, 3021589, 3021678, 0.10080000758171082, 0.25806450843811035, 626.875, 958.7879, 0.11312603, 0.11911154, 9.805154, 1, 0, 3
500, JWR66Y, 0, i, 3021796, 3021900, 0.10560000687837601, 0.29032257199287415, 596.25, 843.03033, 0.124049574, 0.10908581, 9.805154, 1, 0, 3
500, JWR66Y, 0, c, 3022296, 3022400, 0.09600000083446503, 0.25806450843811035, 311.875, 1041.8182, 0.1225532, 0.106691614, 9.805304, 1, 0, 3
500, JWR66Y, 0, s, 3022556, 3022636, 0.10560000687837601, 0.29032257199287415, 158.125, 956.36365, 0.12629414, 0.10594343, 9.805154, 1, 0, 3
